    1.99837666507998,    1.64786019539567,    1.10631699807030,    1.10023671551381,    1.00518337114656
    3.00434480795833,    3.03110108039854,    3.08111829174414,    3.14588878586757,    3.14352088947231
    2.32355237221022,    1.99903756274370,    2.05336981822774,    2.13371501653362,    2.38088056522848
    2.85832505772950,    2.25961039222343,    1.83504593513688,    1.91121844641214,    1.97238033164592
    2.89170776053901,    2.87358249372143,    2.85909284643094,    2.84750615024867,    2.83823745418076
    3.97645172789533,    3.99050580237655,    4.49079361025340,    4.69961348861013,    4.56569694473539
    2.22845784548995,    2.29237618351665,    2.21450205941001,    2.21711776241871,    2.29221919230573
    4.03327154324774,    2.72962438439225,    2.70607109676259,    2.86325397893865,    2.98844547735058
    3.25896348378286,    3.34364805525901,    3.41078284216842,    3.46389620283573,    3.50580874879642
    2.95143190877126,    2.97726817267980,    2.14397665425490,    2.11727983829134,    2.12441119560238
    3.73981299887545,    3.77934160717681,    3.81025392874614,    3.83428547912027,    3.85282289206079
    1.29914612044422,    1.10539905172917,    1.16947064718350,    1.22085024701219,    1.26775567626428
    3.21181776427677,    3.06944745869315,    2.95596885876264,    2.86553928743151,    2.79350110330550
    2.50458436824321,    2.51751140251355,    2.52795034582632,    2.53640190818244,    2.54326599773749
    2.30662592375741,    2.29383940554640,    2.28392915549414,    2.27631471140853,    2.27053262264043
    1.96649629235741,    1.97355965290836,    1.97963704829536,    1.98492583702850,    1.98958363453683
    3.41405980846262,    3.41549030759363,    3.41626524536364,    3.41651769977624,    3.41635394293036
    3.94274772647010,    3.34283161634601,    3.24870223848730,    3.33783047789803,    3.40850951605259
    2.82763616314628,    2.88947010149973,    3.10114721653776,    2.89416448542148,    2.88175118744153
    2.38363211293408,    2.02968106650142,    2.44741045857018,    2.55702334205833,    2.26098701877742
    3.44758610711022,    3.44048692507101,    3.43445544821724,    3.42927758678597,    3.42478238542925
    2.57469336684676,    2.80079214088607,    3.03007332169430,    3.07777939628946,    3.18751367495907
    2.04719842672753,    2.05399450482080,    2.10798194255337,    2.26936691925313,    2.23256930036725
    3.00694577191567,    3.02604651742997,    3.04111431957535,    3.05296166091948,    3.06223751481945
    2.72383377819025,    2.99643271153303,    3.12651712054566,    2.77430170461955,    2.58900148745602
    3.18106706505199,    3.03140474302629,    3.02104392966908,    2.52032494813789,    3.05501263570600
    2.89296876920915,    2.94037595333152,    2.97803891907928,    3.24504792547925,    4.03708447828557
    1.41158717282324,    1.51450355170663,    1.59720029923368,    1.66373807308811,    1.71736354672013
    1.03329155749513,    1.78482768812978,    1.62426129461485,    1.49713228515937,    1.39667233319756
    3.09123224240727,    3.35907660161905,    3.35407036515180,    3.71565256405216,    2.33826716226033
    1.70414875238585,    1.05591497861983,    0.92024876826974,    0.89769897761795,    0.88080679834217
    2.43062307673753,    2.55556942931262,    2.65523626119607,    2.73469905928490,    2.79801714660384
    3.07975674933569,    3.07610443711734,    3.07302412391047,    3.07040103795367,    2.61059179365174
    3.19108715915138,    3.16007868878082,    3.13516942094844,    3.11513015417875,    3.09897965832636
    2.67158452354428,    2.69051561311710,    2.66418539540169,    2.68987513590390,    3.01887330406038
    3.00932043954893,    3.06085287312990,    2.78201638754445,    2.55787297239189,    2.80534444935116
    1.58723962187837,    1.66406044881843,    0.53056119636393,    0.81745041773222,    1.04725452585641
    2.80244137330055,    2.81479913385609,    2.82461635507862,    2.83240477491631,    2.83857310934798
    4.19327297708126,    4.21392520432533,    4.21813809338106,    4.15334323107213,    4.10097527336999
    2.28695674648025,    2.35828497003137,    2.45453340221873,    2.53138541023140,    2.67549398034442
    2.06326336328204,    2.13561518780654,    2.20469981684027,    2.14770168891382,    1.84655826268263
    3.03211372337141,    2.91022504760476,    3.00206653699566,    3.07509738860321,    3.13309821059705
    4.45479217058204,    4.36026095931839,    4.28410973245324,    4.22262891351822,    4.17285945585909
    3.63995393740171,    3.67136674784306,    3.79582204491180,    4.03608841464049,    3.98596070208712
    3.34703846333743,    1.45719761538180,    1.50264867132327,    1.53956681120030,    1.56966721066099
    3.37691372479395,    3.37166097977936,    3.36713879390190,    3.36320091035705,    3.35973053687929
    2.99318432191605,    2.97303595793762,    2.95687914648401,    3.02433175722920,    3.08323780088216
    1.14546652813370,    1.31372630111204,    1.46960443295656,    0.86477254937021,    1.09072740759991
    1.28388737812502,    1.42513032327256,    1.53842531917400,    1.62937984860094,    2.47163891517313
    4.11337770323721,    4.13110023166763,    4.18006362958672,    4.41266702668402,    4.58503640050860
    2.24925544224702,    2.29756767050839,    2.33631524367314,    2.39839000998040,    2.43315864610441
    2.85781471384338,    2.13174271304830,    2.25764303657303,    2.72922555015239,    3.07202813929353
    4.04559842265015,    3.87673775697933,    4.06580577805314,    4.00513426646525,    3.95613241829262
    1.88840095226637,    1.85485213065267,    1.84308577256237,    1.83424327513933,    1.82773386957676
